semilla	cp	maxdepth	minsplit	minbucket	ganancia_test
202757	-0.5	12	600	5	10170000
747427	-0.5	12	600	5	8120000
706313	-0.5	12	600	5	9880000
373193	-0.5	12	600	5	7990000
337903	-0.5	12	600	5	5890000
643703	-0.5	12	600	5	7820000
966613	-0.5	12	600	5	7420000
522317	-0.5	12	600	5	6370000
896717	-0.5	12	600	5	8130000
322397	-0.5	12	600	5	5280000
937589	-0.5	12	600	5	9400000
462239	-0.5	12	600	5	8830000
861599	-0.5	12	600	5	7190000
449671	-0.5	12	600	5	7200000
241303	-0.5	12	600	5	7670000
933403	-0.5	12	600	5	7640000
647201	-0.5	12	600	5	8300000
338213	-0.5	12	600	5	8810000
872393	-0.5	12	600	5	9940000
823789	-0.5	12	600	5	7930000
202757	-0.5	12	600	5	10170000
747427	-0.5	12	600	5	8120000
706313	-0.5	12	600	5	9880000
373193	-0.5	12	600	5	7990000
337903	-0.5	12	600	5	5890000
643703	-0.5	12	600	5	7820000
966613	-0.5	12	600	5	7420000
522317	-0.5	12	600	5	6370000
896717	-0.5	12	600	5	8130000
322397	-0.5	12	600	5	5280000
937589	-0.5	12	600	5	9400000
462239	-0.5	12	600	5	8830000
861599	-0.5	12	600	5	7190000
449671	-0.5	12	600	5	7200000
241303	-0.5	12	600	5	7670000
933403	-0.5	12	600	5	7640000
647201	-0.5	12	600	5	8300000
338213	-0.5	12	600	5	8810000
872393	-0.5	12	600	5	9940000
823789	-0.5	12	600	5	7930000
202757	-0.5	12	600	5	10170000
747427	-0.5	12	600	5	8120000
706313	-0.5	12	600	5	9880000
373193	-0.5	12	600	5	7990000
337903	-0.5	12	600	5	5890000
643703	-0.5	12	600	5	7820000
966613	-0.5	12	600	5	7420000
522317	-0.5	12	600	5	6370000
896717	-0.5	12	600	5	8130000
322397	-0.5	12	600	5	5280000
937589	-0.5	12	400	5	9100000
462239	-0.5	12	400	5	9540000
861599	-0.5	12	400	5	7820000
449671	-0.5	12	400	5	4670000
241303	-0.5	12	400	5	7130000
933403	-0.5	12	400	5	7570000
647201	-0.5	12	400	5	8210000
338213	-0.5	12	400	5	8430000
872393	-0.5	12	400	5	10280000
823789	-0.5	12	400	5	7200000
202757	-0.5	12	400	5	9050000
747427	-0.5	12	400	5	7750000
706313	-0.5	12	400	5	9890000
373193	-0.5	12	400	5	7420000
337903	-0.5	12	400	5	7620000
643703	-0.5	12	400	5	7030000
966613	-0.5	12	400	5	8780000
522317	-0.5	12	400	5	4140000
896717	-0.5	12	400	5	7010000
322397	-0.5	12	400	5	5090000
937589	-0.5	12	400	5	9100000
462239	-0.5	12	400	5	9540000
861599	-0.5	12	400	5	7820000
449671	-0.5	12	400	5	4670000
241303	-0.5	12	400	5	7130000
933403	-0.5	12	400	5	7570000
647201	-0.5	12	400	5	8210000
338213	-0.5	12	400	5	8430000
872393	-0.5	12	400	5	10280000
823789	-0.5	12	400	5	7200000
202757	-0.5	12	400	5	9050000
747427	-0.5	12	400	5	7750000
706313	-0.5	12	400	5	9890000
373193	-0.5	12	400	5	7420000
337903	-0.5	12	400	5	7620000
643703	-0.5	12	400	5	7030000
966613	-0.5	12	400	5	8780000
522317	-0.5	12	400	5	4140000
896717	-0.5	12	400	5	7010000
322397	-0.5	12	400	5	5090000
937589	-0.5	12	400	5	9100000
462239	-0.5	12	400	5	9540000
861599	-0.5	12	400	5	7820000
449671	-0.5	12	400	5	4670000
241303	-0.5	12	400	5	7130000
933403	-0.5	12	400	5	7570000
647201	-0.5	12	400	5	8210000
338213	-0.5	12	400	5	8430000
872393	-0.5	12	400	5	10280000
823789	-0.5	12	400	5	7200000
202757	-0.5	12	400	5	9050000
747427	-0.5	12	400	5	7750000
706313	-0.5	12	400	5	9890000
373193	-0.5	12	400	5	7420000
337903	-0.5	12	400	5	7620000
643703	-0.5	12	400	5	7030000
966613	-0.5	12	400	5	8780000
522317	-0.5	12	400	5	4140000
896717	-0.5	12	400	5	7010000
322397	-0.5	12	400	5	5090000
937589	-0.5	12	400	5	9100000
462239	-0.5	12	400	5	9540000
861599	-0.5	12	400	5	7820000
449671	-0.5	12	400	5	4670000
241303	-0.5	12	400	5	7130000
933403	-0.5	12	400	5	7570000
647201	-0.5	12	400	5	8210000
338213	-0.5	12	400	5	8430000
872393	-0.5	12	400	5	10280000
823789	-0.5	12	400	5	7200000
202757	-0.5	12	400	5	9050000
747427	-0.5	12	400	5	7750000
706313	-0.5	12	400	5	9890000
373193	-0.5	12	400	5	7420000
337903	-0.5	12	400	5	7620000
643703	-0.5	12	400	5	7030000
966613	-0.5	12	400	5	8780000
522317	-0.5	12	400	5	4140000
896717	-0.5	12	400	5	7010000
322397	-0.5	12	400	5	5090000
937589	-0.5	12	200	5	8100000
462239	-0.5	12	200	5	9790000
861599	-0.5	12	200	5	7790000
449671	-0.5	12	200	5	5750000
241303	-0.5	12	200	5	6870000
933403	-0.5	12	200	5	6780000
647201	-0.5	12	200	5	9270000
338213	-0.5	12	200	5	9600000
872393	-0.5	12	200	5	10100000
823789	-0.5	12	200	5	6540000
202757	-0.5	12	200	5	8360000
747427	-0.5	12	200	5	6290000
706313	-0.5	12	200	5	8530000
373193	-0.5	12	200	5	6380000
337903	-0.5	12	200	5	6410000
643703	-0.5	12	200	5	5610000
966613	-0.5	12	200	5	8200000
522317	-0.5	12	200	5	2810000
896717	-0.5	12	200	5	7160000
322397	-0.5	12	200	5	6310000
937589	-0.5	12	200	5	8100000
462239	-0.5	12	200	5	9790000
861599	-0.5	12	200	5	7790000
449671	-0.5	12	200	5	5750000
241303	-0.5	12	200	5	6870000
933403	-0.5	12	200	5	6780000
647201	-0.5	12	200	5	9270000
338213	-0.5	12	200	5	9600000
872393	-0.5	12	200	5	10100000
823789	-0.5	12	200	5	6540000
202757	-0.5	12	200	5	8360000
747427	-0.5	12	200	5	6290000
706313	-0.5	12	200	5	8530000
373193	-0.5	12	200	5	6380000
337903	-0.5	12	200	5	6410000
643703	-0.5	12	200	5	5610000
966613	-0.5	12	200	5	8200000
522317	-0.5	12	200	5	2810000
896717	-0.5	12	200	5	7160000
322397	-0.5	12	200	5	6310000
937589	-0.5	12	200	5	8100000
462239	-0.5	12	200	5	9790000
861599	-0.5	12	200	5	7790000
449671	-0.5	12	200	5	5750000
241303	-0.5	12	200	5	6870000
933403	-0.5	12	200	5	6780000
647201	-0.5	12	200	5	9270000
338213	-0.5	12	200	5	9600000
872393	-0.5	12	200	5	10100000
823789	-0.5	12	200	5	6540000
202757	-0.5	12	200	5	8360000
747427	-0.5	12	200	5	6290000
706313	-0.5	12	200	5	8530000
373193	-0.5	12	200	5	6380000
337903	-0.5	12	200	5	6410000
643703	-0.5	12	200	5	5610000
966613	-0.5	12	200	5	8200000
522317	-0.5	12	200	5	2810000
896717	-0.5	12	200	5	7160000
322397	-0.5	12	200	5	6310000
937589	-0.5	12	200	5	8100000
462239	-0.5	12	200	5	9790000
861599	-0.5	12	200	5	7790000
449671	-0.5	12	200	5	5750000
241303	-0.5	12	200	5	6870000
933403	-0.5	12	200	5	6780000
647201	-0.5	12	200	5	9270000
338213	-0.5	12	200	5	9600000
872393	-0.5	12	200	5	10100000
823789	-0.5	12	200	5	6540000
202757	-0.5	12	200	5	8360000
747427	-0.5	12	200	5	6290000
706313	-0.5	12	200	5	8530000
373193	-0.5	12	200	5	6380000
337903	-0.5	12	200	5	6410000
643703	-0.5	12	200	5	5610000
966613	-0.5	12	200	5	8200000
522317	-0.5	12	200	5	2810000
896717	-0.5	12	200	5	7160000
322397	-0.5	12	200	5	6310000
937589	-0.5	12	100	5	5730000
462239	-0.5	12	100	5	10310000
861599	-0.5	12	100	5	6480000
449671	-0.5	12	100	5	6150000
241303	-0.5	12	100	5	6760000
933403	-0.5	12	100	5	6970000
647201	-0.5	12	100	5	9790000
338213	-0.5	12	100	5	8990000
872393	-0.5	12	100	5	10820000
823789	-0.5	12	100	5	6740000
202757	-0.5	12	100	5	7530000
747427	-0.5	12	100	5	5010000
706313	-0.5	12	100	5	8230000
373193	-0.5	12	100	5	5840000
337903	-0.5	12	100	5	7400000
643703	-0.5	12	100	5	5330000
966613	-0.5	12	100	5	7890000
522317	-0.5	12	100	5	2390000
896717	-0.5	12	100	5	6210000
322397	-0.5	12	100	5	5180000
937589	-0.5	12	100	5	5730000
462239	-0.5	12	100	5	10310000
861599	-0.5	12	100	5	6480000
449671	-0.5	12	100	5	6150000
241303	-0.5	12	100	5	6760000
933403	-0.5	12	100	5	6970000
647201	-0.5	12	100	5	9790000
338213	-0.5	12	100	5	8990000
872393	-0.5	12	100	5	10820000
823789	-0.5	12	100	5	6740000
202757	-0.5	12	100	5	7530000
747427	-0.5	12	100	5	5010000
706313	-0.5	12	100	5	8230000
373193	-0.5	12	100	5	5840000
337903	-0.5	12	100	5	7400000
643703	-0.5	12	100	5	5330000
966613	-0.5	12	100	5	7890000
522317	-0.5	12	100	5	2390000
896717	-0.5	12	100	5	6210000
322397	-0.5	12	100	5	5180000
937589	-0.5	12	100	5	5730000
462239	-0.5	12	100	5	10310000
861599	-0.5	12	100	5	6480000
449671	-0.5	12	100	5	6150000
241303	-0.5	12	100	5	6760000
933403	-0.5	12	100	5	6970000
647201	-0.5	12	100	5	9790000
338213	-0.5	12	100	5	8990000
872393	-0.5	12	100	5	10820000
823789	-0.5	12	100	5	6740000
202757	-0.5	12	100	5	7530000
747427	-0.5	12	100	5	5010000
706313	-0.5	12	100	5	8230000
373193	-0.5	12	100	5	5840000
337903	-0.5	12	100	5	7400000
643703	-0.5	12	100	5	5330000
966613	-0.5	12	100	5	7890000
522317	-0.5	12	100	5	2390000
896717	-0.5	12	100	5	6210000
322397	-0.5	12	100	5	5180000
937589	-0.5	12	100	5	5730000
462239	-0.5	12	100	5	10310000
861599	-0.5	12	100	5	6480000
449671	-0.5	12	100	5	6150000
241303	-0.5	12	100	5	6760000
933403	-0.5	12	100	5	6970000
647201	-0.5	12	100	5	9790000
338213	-0.5	12	100	5	8990000
872393	-0.5	12	100	5	10820000
823789	-0.5	12	100	5	6740000
202757	-0.5	12	100	5	7530000
747427	-0.5	12	100	5	5010000
706313	-0.5	12	100	5	8230000
373193	-0.5	12	100	5	5840000
337903	-0.5	12	100	5	7400000
643703	-0.5	12	100	5	5330000
966613	-0.5	12	100	5	7890000
522317	-0.5	12	100	5	2390000
896717	-0.5	12	100	5	6210000
322397	-0.5	12	100	5	5180000
937589	-0.5	12	50	5	5490000
462239	-0.5	12	50	5	10350000
861599	-0.5	12	50	5	6930000
449671	-0.5	12	50	5	6160000
241303	-0.5	12	50	5	6500000
933403	-0.5	12	50	5	6400000
647201	-0.5	12	50	5	9570000
338213	-0.5	12	50	5	8320000
872393	-0.5	12	50	5	10810000
823789	-0.5	12	50	5	6460000
202757	-0.5	12	50	5	8190000
747427	-0.5	12	50	5	6100000
706313	-0.5	12	50	5	8020000
373193	-0.5	12	50	5	5750000
337903	-0.5	12	50	5	5430000
643703	-0.5	12	50	5	5870000
966613	-0.5	12	50	5	6690000
522317	-0.5	12	50	5	2490000
896717	-0.5	12	50	5	6670000
322397	-0.5	12	50	5	3350000
937589	-0.5	12	50	5	5490000
462239	-0.5	12	50	5	10350000
861599	-0.5	12	50	5	6930000
449671	-0.5	12	50	5	6160000
241303	-0.5	12	50	5	6500000
933403	-0.5	12	50	5	6400000
647201	-0.5	12	50	5	9570000
338213	-0.5	12	50	5	8320000
872393	-0.5	12	50	5	10810000
823789	-0.5	12	50	5	6460000
202757	-0.5	12	50	5	8190000
747427	-0.5	12	50	5	6100000
706313	-0.5	12	50	5	8020000
373193	-0.5	12	50	5	5750000
337903	-0.5	12	50	5	5430000
643703	-0.5	12	50	5	5870000
966613	-0.5	12	50	5	6690000
522317	-0.5	12	50	5	2490000
896717	-0.5	12	50	5	6670000
322397	-0.5	12	50	5	3350000
937589	-0.5	12	50	5	5490000
462239	-0.5	12	50	5	10350000
861599	-0.5	12	50	5	6930000
449671	-0.5	12	50	5	6160000
241303	-0.5	12	50	5	6500000
933403	-0.5	12	50	5	6400000
647201	-0.5	12	50	5	9570000
338213	-0.5	12	50	5	8320000
872393	-0.5	12	50	5	10810000
823789	-0.5	12	50	5	6460000
202757	-0.5	12	50	5	8190000
747427	-0.5	12	50	5	6100000
706313	-0.5	12	50	5	8020000
373193	-0.5	12	50	5	5750000
337903	-0.5	12	50	5	5430000
643703	-0.5	12	50	5	5870000
966613	-0.5	12	50	5	6690000
522317	-0.5	12	50	5	2490000
896717	-0.5	12	50	5	6670000
322397	-0.5	12	50	5	3350000
937589	-0.5	12	50	5	5490000
462239	-0.5	12	50	5	10350000
861599	-0.5	12	50	5	6930000
449671	-0.5	12	50	5	6160000
241303	-0.5	12	50	5	6500000
933403	-0.5	12	50	5	6400000
647201	-0.5	12	50	5	9570000
338213	-0.5	12	50	5	8320000
872393	-0.5	12	50	5	10810000
823789	-0.5	12	50	5	6460000
202757	-0.5	12	50	5	8190000
747427	-0.5	12	50	5	6100000
706313	-0.5	12	50	5	8020000
373193	-0.5	12	50	5	5750000
337903	-0.5	12	50	5	5430000
643703	-0.5	12	50	5	5870000
966613	-0.5	12	50	5	6690000
522317	-0.5	12	50	5	2490000
896717	-0.5	12	50	5	6670000
322397	-0.5	12	50	5	3350000
937589	-0.5	12	20	5	4590000
462239	-0.5	12	20	5	6760000
861599	-0.5	12	20	5	4510000
449671	-0.5	12	20	5	3850000
241303	-0.5	12	20	5	3870000
933403	-0.5	12	20	5	3460000
647201	-0.5	12	20	5	7680000
338213	-0.5	12	20	5	5010000
872393	-0.5	12	20	5	9540000
823789	-0.5	12	20	5	3720000
202757	-0.5	12	20	5	6490000
747427	-0.5	12	20	5	4410000
706313	-0.5	12	20	5	5760000
373193	-0.5	12	20	5	4880000
337903	-0.5	12	20	5	3820000
643703	-0.5	12	20	5	5910000
966613	-0.5	12	20	5	4220000
522317	-0.5	12	20	5	1970000
896717	-0.5	12	20	5	4640000
322397	-0.5	12	20	5	2750000
937589	-0.5	12	20	5	4590000
462239	-0.5	12	20	5	6760000
861599	-0.5	12	20	5	4510000
449671	-0.5	12	20	5	3850000
241303	-0.5	12	20	5	3870000
933403	-0.5	12	20	5	3460000
647201	-0.5	12	20	5	7680000
338213	-0.5	12	20	5	5010000
872393	-0.5	12	20	5	9540000
823789	-0.5	12	20	5	3720000
202757	-0.5	12	20	5	6490000
747427	-0.5	12	20	5	4410000
706313	-0.5	12	20	5	5760000
373193	-0.5	12	20	5	4880000
337903	-0.5	12	20	5	3820000
643703	-0.5	12	20	5	5910000
966613	-0.5	12	20	5	4220000
522317	-0.5	12	20	5	1970000
896717	-0.5	12	20	5	4640000
322397	-0.5	12	20	5	2750000
937589	-0.5	12	20	5	4590000
462239	-0.5	12	20	5	6760000
861599	-0.5	12	20	5	4510000
449671	-0.5	12	20	5	3850000
241303	-0.5	12	20	5	3870000
933403	-0.5	12	20	5	3460000
647201	-0.5	12	20	5	7680000
338213	-0.5	12	20	5	5010000
872393	-0.5	12	20	5	9540000
823789	-0.5	12	20	5	3720000
202757	-0.5	12	20	5	6490000
747427	-0.5	12	20	5	4410000
706313	-0.5	12	20	5	5760000
373193	-0.5	12	20	5	4880000
337903	-0.5	12	20	5	3820000
643703	-0.5	12	20	5	5910000
966613	-0.5	12	20	5	4220000
522317	-0.5	12	20	5	1970000
896717	-0.5	12	20	5	4640000
322397	-0.5	12	20	5	2750000
937589	-0.5	12	20	5	4590000
462239	-0.5	12	20	5	6760000
861599	-0.5	12	20	5	4510000
449671	-0.5	12	20	5	3850000
241303	-0.5	12	20	5	3870000
933403	-0.5	12	20	5	3460000
647201	-0.5	12	20	5	7680000
338213	-0.5	12	20	5	5010000
872393	-0.5	12	20	5	9540000
823789	-0.5	12	20	5	3720000
202757	-0.5	12	20	5	6490000
747427	-0.5	12	20	5	4410000
706313	-0.5	12	20	5	5760000
373193	-0.5	12	20	5	4880000
337903	-0.5	12	20	5	3820000
643703	-0.5	12	20	5	5910000
966613	-0.5	12	20	5	4220000
522317	-0.5	12	20	5	1970000
896717	-0.5	12	20	5	4640000
322397	-0.5	12	20	5	2750000
937589	-0.5	12	10	5	4480000
462239	-0.5	12	10	5	5200000
861599	-0.5	12	10	5	3240000
449671	-0.5	12	10	5	2650000
241303	-0.5	12	10	5	3380000
933403	-0.5	12	10	5	3180000
647201	-0.5	12	10	5	4440000
338213	-0.5	12	10	5	4680000
872393	-0.5	12	10	5	8150000
823789	-0.5	12	10	5	2110000
202757	-0.5	12	10	5	2620000
747427	-0.5	12	10	5	3360000
706313	-0.5	12	10	5	6270000
373193	-0.5	12	10	5	5020000
337903	-0.5	12	10	5	2810000
643703	-0.5	12	10	5	6640000
966613	-0.5	12	10	5	2960000
522317	-0.5	12	10	5	1260000
896717	-0.5	12	10	5	3130000
322397	-0.5	12	10	5	670000
937589	-0.5	12	10	5	4480000
462239	-0.5	12	10	5	5200000
861599	-0.5	12	10	5	3240000
449671	-0.5	12	10	5	2650000
241303	-0.5	12	10	5	3380000
933403	-0.5	12	10	5	3180000
647201	-0.5	12	10	5	4440000
338213	-0.5	12	10	5	4680000
872393	-0.5	12	10	5	8150000
823789	-0.5	12	10	5	2110000
202757	-0.5	12	10	5	2620000
747427	-0.5	12	10	5	3360000
706313	-0.5	12	10	5	6270000
373193	-0.5	12	10	5	5020000
337903	-0.5	12	10	5	2810000
643703	-0.5	12	10	5	6640000
966613	-0.5	12	10	5	2960000
522317	-0.5	12	10	5	1260000
896717	-0.5	12	10	5	3130000
322397	-0.5	12	10	5	670000
937589	-0.5	12	10	5	4480000
462239	-0.5	12	10	5	5200000
861599	-0.5	12	10	5	3240000
449671	-0.5	12	10	5	2650000
241303	-0.5	12	10	5	3380000
933403	-0.5	12	10	5	3180000
647201	-0.5	12	10	5	4440000
338213	-0.5	12	10	5	4680000
872393	-0.5	12	10	5	8150000
823789	-0.5	12	10	5	2110000
202757	-0.5	12	10	5	2620000
747427	-0.5	12	10	5	3360000
706313	-0.5	12	10	5	6270000
373193	-0.5	12	10	5	5020000
337903	-0.5	12	10	5	2810000
643703	-0.5	12	10	5	6640000
966613	-0.5	12	10	5	2960000
522317	-0.5	12	10	5	1260000
896717	-0.5	12	10	5	3130000
322397	-0.5	12	10	5	670000
937589	-0.5	12	10	5	4480000
462239	-0.5	12	10	5	5200000
861599	-0.5	12	10	5	3240000
449671	-0.5	12	10	5	2650000
241303	-0.5	12	10	5	3380000
933403	-0.5	12	10	5	3180000
647201	-0.5	12	10	5	4440000
338213	-0.5	12	10	5	4680000
872393	-0.5	12	10	5	8150000
823789	-0.5	12	10	5	2110000
202757	-0.5	12	10	5	2620000
747427	-0.5	12	10	5	3360000
706313	-0.5	12	10	5	6270000
373193	-0.5	12	10	5	5020000
337903	-0.5	12	10	5	2810000
643703	-0.5	12	10	5	6640000
966613	-0.5	12	10	5	2960000
522317	-0.5	12	10	5	1260000
896717	-0.5	12	10	5	3130000
322397	-0.5	12	10	5	670000
937589	-0.5	14	1000	5	9130000
462239	-0.5	14	1000	5	10700000
861599	-0.5	14	1000	5	8160000
449671	-0.5	14	1000	5	5530000
241303	-0.5	14	1000	5	4270000
933403	-0.5	14	1000	5	7290000
647201	-0.5	14	1000	5	8220000
338213	-0.5	14	1000	5	8640000
872393	-0.5	14	1000	5	10020000
823789	-0.5	14	1000	5	8510000
202757	-0.5	14	1000	5	10820000
747427	-0.5	14	1000	5	6740000
706313	-0.5	14	1000	5	9190000
373193	-0.5	14	1000	5	7970000
337903	-0.5	14	1000	5	4880000
643703	-0.5	14	1000	5	8860000
966613	-0.5	14	1000	5	6830000
522317	-0.5	14	1000	5	4110000
896717	-0.5	14	1000	5	8450000
322397	-0.5	14	1000	5	7960000
937589	-0.5	14	1000	5	9130000
462239	-0.5	14	1000	5	10700000
861599	-0.5	14	1000	5	8160000
449671	-0.5	14	1000	5	5530000
241303	-0.5	14	1000	5	4270000
933403	-0.5	14	1000	5	7290000
647201	-0.5	14	1000	5	8220000
338213	-0.5	14	1000	5	8640000
872393	-0.5	14	1000	5	10020000
823789	-0.5	14	1000	5	8510000
202757	-0.5	14	1000	5	10820000
747427	-0.5	14	1000	5	6740000
706313	-0.5	14	1000	5	9190000
373193	-0.5	14	1000	5	7970000
337903	-0.5	14	1000	5	4880000
643703	-0.5	14	1000	5	8860000
966613	-0.5	14	1000	5	6830000
522317	-0.5	14	1000	5	4110000
896717	-0.5	14	1000	5	8450000
322397	-0.5	14	1000	5	7960000
937589	-0.5	14	1000	5	9130000
462239	-0.5	14	1000	5	10700000
861599	-0.5	14	1000	5	8160000
449671	-0.5	14	1000	5	5530000
241303	-0.5	14	1000	5	4270000
933403	-0.5	14	1000	5	7290000
647201	-0.5	14	1000	5	8220000
338213	-0.5	14	1000	5	8640000
872393	-0.5	14	1000	5	10020000
823789	-0.5	14	1000	5	8510000
202757	-0.5	14	1000	5	10820000
747427	-0.5	14	1000	5	6740000
706313	-0.5	14	1000	5	9190000
373193	-0.5	14	1000	5	7970000
337903	-0.5	14	1000	5	4880000
643703	-0.5	14	1000	5	8860000
966613	-0.5	14	1000	5	6830000
522317	-0.5	14	1000	5	4110000
896717	-0.5	14	1000	5	8450000
322397	-0.5	14	1000	5	7960000
937589	-0.5	14	1000	5	9130000
462239	-0.5	14	1000	5	10700000
861599	-0.5	14	1000	5	8160000
449671	-0.5	14	1000	5	5530000
241303	-0.5	14	1000	5	4270000
933403	-0.5	14	1000	5	7290000
647201	-0.5	14	1000	5	8220000
338213	-0.5	14	1000	5	8640000
872393	-0.5	14	1000	5	10020000
823789	-0.5	14	1000	5	8510000
202757	-0.5	14	1000	5	10820000
747427	-0.5	14	1000	5	6740000
706313	-0.5	14	1000	5	9190000
373193	-0.5	14	1000	5	7970000
337903	-0.5	14	1000	5	4880000
643703	-0.5	14	1000	5	8860000
966613	-0.5	14	1000	5	6830000
522317	-0.5	14	1000	5	4110000
896717	-0.5	14	1000	5	8450000
322397	-0.5	14	1000	5	7960000
937589	-0.5	14	800	5	8710000
462239	-0.5	14	800	5	8900000
861599	-0.5	14	800	5	8040000
449671	-0.5	14	800	5	7570000
241303	-0.5	14	800	5	7630000
933403	-0.5	14	800	5	7560000
647201	-0.5	14	800	5	8290000
338213	-0.5	14	800	5	8370000
872393	-0.5	14	800	5	9590000
823789	-0.5	14	800	5	8410000
202757	-0.5	14	800	5	10690000
747427	-0.5	14	800	5	7470000
706313	-0.5	14	800	5	9010000
373193	-0.5	14	800	5	7890000
337903	-0.5	14	800	5	5200000
643703	-0.5	14	800	5	8310000
966613	-0.5	14	800	5	6980000
522317	-0.5	14	800	5	6410000
896717	-0.5	14	800	5	7930000
322397	-0.5	14	800	5	5230000
937589	-0.5	14	800	5	8710000
462239	-0.5	14	800	5	8900000
861599	-0.5	14	800	5	8040000
449671	-0.5	14	800	5	7570000
241303	-0.5	14	800	5	7630000
933403	-0.5	14	800	5	7560000
647201	-0.5	14	800	5	8290000
338213	-0.5	14	800	5	8370000
872393	-0.5	14	800	5	9590000
823789	-0.5	14	800	5	8410000
202757	-0.5	14	800	5	10690000
747427	-0.5	14	800	5	7470000
706313	-0.5	14	800	5	9010000
373193	-0.5	14	800	5	7890000
337903	-0.5	14	800	5	5200000
643703	-0.5	14	800	5	8310000
966613	-0.5	14	800	5	6980000
522317	-0.5	14	800	5	6410000
896717	-0.5	14	800	5	7930000
322397	-0.5	14	800	5	5230000
937589	-0.5	14	800	5	8710000
462239	-0.5	14	800	5	8900000
861599	-0.5	14	800	5	8040000
449671	-0.5	14	800	5	7570000
241303	-0.5	14	800	5	7630000
933403	-0.5	14	800	5	7560000
647201	-0.5	14	800	5	8290000
338213	-0.5	14	800	5	8370000
872393	-0.5	14	800	5	9590000
823789	-0.5	14	800	5	8410000
202757	-0.5	14	800	5	10690000
747427	-0.5	14	800	5	7470000
706313	-0.5	14	800	5	9010000
373193	-0.5	14	800	5	7890000
337903	-0.5	14	800	5	5200000
643703	-0.5	14	800	5	8310000
966613	-0.5	14	800	5	6980000
522317	-0.5	14	800	5	6410000
896717	-0.5	14	800	5	7930000
322397	-0.5	14	800	5	5230000
937589	-0.5	14	800	5	8710000
462239	-0.5	14	800	5	8900000
861599	-0.5	14	800	5	8040000
449671	-0.5	14	800	5	7570000
241303	-0.5	14	800	5	7630000
933403	-0.5	14	800	5	7560000
647201	-0.5	14	800	5	8290000
338213	-0.5	14	800	5	8370000
872393	-0.5	14	800	5	9590000
823789	-0.5	14	800	5	8410000
202757	-0.5	14	800	5	10690000
747427	-0.5	14	800	5	7470000
706313	-0.5	14	800	5	9010000
373193	-0.5	14	800	5	7890000
337903	-0.5	14	800	5	5200000
643703	-0.5	14	800	5	8310000
966613	-0.5	14	800	5	6980000
522317	-0.5	14	800	5	6410000
896717	-0.5	14	800	5	7930000
322397	-0.5	14	800	5	5230000
937589	-0.5	14	600	5	8710000
462239	-0.5	14	600	5	7800000
861599	-0.5	14	600	5	6960000
449671	-0.5	14	600	5	6700000
241303	-0.5	14	600	5	7590000
933403	-0.5	14	600	5	7560000
647201	-0.5	14	600	5	8150000
338213	-0.5	14	600	5	8710000
872393	-0.5	14	600	5	9530000
823789	-0.5	14	600	5	7760000
202757	-0.5	14	600	5	10210000
747427	-0.5	14	600	5	7590000
706313	-0.5	14	600	5	9590000
373193	-0.5	14	600	5	7890000
337903	-0.5	14	600	5	5880000
643703	-0.5	14	600	5	7440000
966613	-0.5	14	600	5	6840000
522317	-0.5	14	600	5	5840000
896717	-0.5	14	600	5	7750000
322397	-0.5	14	600	5	5230000
937589	-0.5	14	600	5	8710000
462239	-0.5	14	600	5	7800000
861599	-0.5	14	600	5	6960000
449671	-0.5	14	600	5	6700000
241303	-0.5	14	600	5	7590000
933403	-0.5	14	600	5	7560000
647201	-0.5	14	600	5	8150000
338213	-0.5	14	600	5	8710000
872393	-0.5	14	600	5	9530000
823789	-0.5	14	600	5	7760000
202757	-0.5	14	600	5	10210000
747427	-0.5	14	600	5	7590000
706313	-0.5	14	600	5	9590000
373193	-0.5	14	600	5	7890000
337903	-0.5	14	600	5	5880000
643703	-0.5	14	600	5	7440000
966613	-0.5	14	600	5	6840000
522317	-0.5	14	600	5	5840000
896717	-0.5	14	600	5	7750000
322397	-0.5	14	600	5	5230000
937589	-0.5	14	600	5	8710000
462239	-0.5	14	600	5	7800000
861599	-0.5	14	600	5	6960000
449671	-0.5	14	600	5	6700000
241303	-0.5	14	600	5	7590000
933403	-0.5	14	600	5	7560000
647201	-0.5	14	600	5	8150000
338213	-0.5	14	600	5	8710000
872393	-0.5	14	600	5	9530000
823789	-0.5	14	600	5	7760000
202757	-0.5	14	600	5	10210000
747427	-0.5	14	600	5	7590000
706313	-0.5	14	600	5	9590000
373193	-0.5	14	600	5	7890000
337903	-0.5	14	600	5	5880000
643703	-0.5	14	600	5	7440000
966613	-0.5	14	600	5	6840000
522317	-0.5	14	600	5	5840000
896717	-0.5	14	600	5	7750000
322397	-0.5	14	600	5	5230000
937589	-0.5	14	600	5	8710000
462239	-0.5	14	600	5	7800000
861599	-0.5	14	600	5	6960000
449671	-0.5	14	600	5	6700000
241303	-0.5	14	600	5	7590000
933403	-0.5	14	600	5	7560000
647201	-0.5	14	600	5	8150000
338213	-0.5	14	600	5	8710000
872393	-0.5	14	600	5	9530000
823789	-0.5	14	600	5	7760000
202757	-0.5	14	600	5	10210000
747427	-0.5	14	600	5	7590000
706313	-0.5	14	600	5	9590000
373193	-0.5	14	600	5	7890000
337903	-0.5	14	600	5	5880000
643703	-0.5	14	600	5	7440000
966613	-0.5	14	600	5	6840000
522317	-0.5	14	600	5	5840000
896717	-0.5	14	600	5	7750000
322397	-0.5	14	600	5	5230000
937589	-0.5	14	400	5	8320000
